   1.0447893e-04   5.8073004e-03
   1.0453280e-04   5.8133423e-03
   1.0458670e-04   5.8193905e-03
   1.0464062e-04   5.8254450e-03
   1.0469458e-04   5.8315059e-03
   1.0474856e-04   5.8375732e-03
   1.0480257e-04   5.8436468e-03
   1.0485660e-04   5.8497268e-03
   1.0491067e-04   5.8558131e-03
   1.0496476e-04   5.8619059e-03
   1.0501888e-04   5.8680051e-03
   1.0507303e-04   5.8741106e-03
   1.0512721e-04   5.8802226e-03
   1.0518141e-04   5.8863410e-03
   1.0523564e-04   5.8924658e-03
   1.0528990e-04   5.8985970e-03
   1.0534419e-04   5.9047347e-03
   1.0539851e-04   5.9108788e-03
   1.0545285e-04   5.9170293e-03
   1.0550722e-04   5.9231863e-03
   1.0556162e-04   5.9293498e-03
   1.0561605e-04   5.9355198e-03
   1.0567051e-04   5.9416962e-03
   1.0572499e-04   5.9478791e-03
   1.0577951e-04   5.9540685e-03
   1.0583405e-04   5.9602644e-03
   1.0588861e-04   5.9664668e-03
   1.0594321e-04   5.9726757e-03
   1.0599784e-04   5.9788911e-03
   1.0605249e-04   5.9851131e-03
   1.0610717e-04   5.9913416e-03
   1.0616188e-04   5.9975766e-03
   1.0621662e-04   6.0038181e-03
   1.0627138e-04   6.0100663e-03
   1.0632618e-04   6.0163209e-03
   1.0638100e-04   6.0225822e-03
   1.0643585e-04   6.0288500e-03
   1.0649073e-04   6.0351244e-03
   1.0654564e-04   6.0414054e-03
   1.0660057e-04   6.0476930e-03
   1.0665554e-04   6.0539872e-03
   1.0671053e-04   6.0602880e-03
   1.0676555e-04   6.0665954e-03
   1.0682060e-04   6.0729094e-03
   1.0687568e-04   6.0792301e-03
   1.0693078e-04   6.0855574e-03
   1.0698592e-04   6.0918914e-03
   1.0704108e-04   6.0982320e-03
   1.0709627e-04   6.1045792e-03
   1.0715149e-04   6.1109332e-03
   1.0720674e-04   6.1172938e-03
   1.0726201e-04   6.1236610e-03
   1.0731732e-04   6.1300350e-03
   1.0737265e-04   6.1364157e-03
   1.0742801e-04   6.1428030e-03
   1.0748340e-04   6.1491971e-03
   1.0753882e-04   6.1555979e-03
   1.0759427e-04   6.1620054e-03
   1.0764975e-04   6.1684197e-03
   1.0770525e-04   6.1748406e-03
   1.0776079e-04   6.1812684e-03
   1.0781635e-04   6.1877028e-03
   1.0787194e-04   6.1941441e-03
   1.0792756e-04   6.2005921e-03
   1.0798321e-04   6.2070469e-03
   1.0803888e-04   6.2135084e-03
   1.0809459e-04   6.2199768e-03
   1.0815032e-04   6.2264519e-03
   1.0820609e-04   6.2329339e-03
   1.0826188e-04   6.2394226e-03
   1.0831770e-04   6.2459182e-03
   1.0837355e-04   6.2524206e-03
   1.0842943e-04   6.2589298e-03
   1.0848533e-04   6.2654459e-03
   1.0854127e-04   6.2719688e-03
   1.0859723e-04   6.2784986e-03
   1.0865323e-04   6.2850352e-03
   1.0870925e-04   6.2915787e-03
   1.0876530e-04   6.2981290e-03
   1.0882138e-04   6.3046863e-03
   1.0887749e-04   6.3112505e-03
   1.0893363e-04   6.3178215e-03
   1.0898979e-04   6.3243994e-03
   1.0904599e-04   6.3309843e-03
   1.0910221e-04   6.3375761e-03
   1.0915847e-04   6.3441748e-03
   1.0921475e-04   6.3507804e-03
   1.0927106e-04   6.3573930e-03
   1.0932740e-04   6.3640126e-03
   1.0938377e-04   6.3706391e-03
   1.0944017e-04   6.3772725e-03
   1.0949660e-04   6.3839130e-03
   1.0955306e-04   6.3905604e-03
   1.0960954e-04   6.3972148e-03
   1.0966606e-04   6.4038762e-03
   1.0972260e-04   6.4105446e-03
   1.0977918e-04   6.4172200e-03
   1.0983578e-04   6.4239024e-03
   1.0989241e-04   6.4305918e-03
   1.0994907e-04   6.4372883e-03
   1.1000576e-04   6.4439918e-03
   1.1006248e-04   6.4507024e-03
   1.1011923e-04   6.4574200e-03
   1.1017601e-04   6.4641447e-03
   1.1023282e-04   6.4708764e-03
   1.1028966e-04   6.4776153e-03
   1.1034652e-04   6.4843612e-03
   1.1040342e-04   6.4911142e-03
   1.1046034e-04   6.4978743e-03
   1.1051730e-04   6.5046415e-03
   1.1057428e-04   6.5114158e-03
   1.1063129e-04   6.5181973e-03
   1.1068833e-04   6.5249859e-03
   1.1074541e-04   6.5317816e-03
   1.1080251e-04   6.5385844e-03
   1.1085964e-04   6.5453945e-03
   1.1091680e-04   6.5522116e-03
   1.1097399e-04   6.5590360e-03
   1.1103120e-04   6.5658675e-03
   1.1108845e-04   6.5727062e-03
   1.1114573e-04   6.5795521e-03
   1.1120304e-04   6.5864052e-03
   1.1126038e-04   6.5932655e-03
   1.1131774e-04   6.6001331e-03
   1.1137514e-04   6.6070078e-03
   1.1143256e-04   6.6138898e-03
   1.1149002e-04   6.6207790e-03
   1.1154750e-04   6.6276755e-03
   1.1160502e-04   6.6345792e-03
   1.1166256e-04   6.6414902e-03
   1.1172014e-04   6.6484084e-03
   1.1177774e-04   6.6553339e-03
   1.1183537e-04   6.6622668e-03
   1.1189304e-04   6.6692069e-03
   1.1195073e-04   6.6761543e-03
   1.1200845e-04   6.6831090e-03
   1.1206620e-04   6.6900710e-03
   1.1212399e-04   6.6970404e-03
   1.1218180e-04   6.7040170e-03
   1.1223964e-04   6.7110011e-03
   1.1229751e-04   6.7179924e-03
   1.1235541e-04   6.7249912e-03
   1.1241334e-04   6.7319973e-03
   1.1247131e-04   6.7390107e-03
   1.1252930e-04   6.7460316e-03
   1.1258732e-04   6.7530598e-03
   1.1264537e-04   6.7600954e-03
   1.1270345e-04   6.7671384e-03
   1.1276156e-04   6.7741889e-03
   1.1281970e-04   6.7812467e-03
   1.1287787e-04   6.7883120e-03
   1.1293607e-04   6.7953847e-03
   1.1299430e-04   6.8024649e-03
   1.1305256e-04   6.8095525e-03
   1.1311085e-04   6.8166476e-03
   1.1316917e-04   6.8237501e-03
   1.1322752e-04   6.8308601e-03
   1.1328590e-04   6.8379776e-03
   1.1334432e-04   6.8451026e-03
   1.1340276e-04   6.8522351e-03
   1.1346123e-04   6.8593751e-03
   1.1351973e-04   6.8665226e-03
   1.1357826e-04   6.8736776e-03
   1.1363682e-04   6.8808402e-03
   1.1369541e-04   6.8880103e-03
   1.1375404e-04   6.8951880e-03
   1.1381269e-04   6.9023732e-03
   1.1387137e-04   6.9095659e-03
   1.1393008e-04   6.9167663e-03
   1.1398883e-04   6.9239742e-03
   1.1404760e-04   6.9311897e-03
   1.1410640e-04   6.9384128e-03
   1.1416524e-04   6.9456435e-03
   1.1422410e-04   6.9528818e-03
   1.1428300e-04   6.9601278e-03
   1.1434192e-04   6.9673813e-03
   1.1440088e-04   6.9746425e-03
   1.1445986e-04   6.9819114e-03
   1.1451888e-04   6.9891879e-03
   1.1457793e-04   6.9964721e-03
   1.1463700e-04   7.0037639e-03
   1.1469611e-04   7.0110634e-03
   1.1475525e-04   7.0183706e-03
   1.1481442e-04   7.0256855e-03
   1.1487362e-04   7.0330081e-03
   1.1493285e-04   7.0403384e-03
   1.1499211e-04   7.0476765e-03
   1.1505140e-04   7.0550222e-03
   1.1511072e-04   7.0623757e-03
   1.1517007e-04   7.0697370e-03
   1.1522945e-04   7.0771060e-03
   1.1528886e-04   7.0844827e-03
   1.1534831e-04   7.0918672e-03
   1.1540778e-04   7.0992595e-03
   1.1546729e-04   7.1066596e-03
   1.1552682e-04   7.1140675e-03
   1.1558639e-04   7.1214832e-03
   1.1564599e-04   7.1289067e-03
   1.1570561e-04   7.1363380e-03
   1.1576527e-04   7.1437771e-03
   1.1582496e-04   7.1512241e-03
   1.1588468e-04   7.1586789e-03
   1.1594443e-04   7.1661416e-03
   1.1600422e-04   7.1736122e-03
   1.1606403e-04   7.1810906e-03
   1.1612387e-04   7.1885768e-03
   1.1618375e-04   7.1960710e-03
   1.1624365e-04   7.2035731e-03
   1.1630359e-04   7.2110831e-03
   1.1636355e-04   7.2186010e-03
   1.1642355e-04   7.2261268e-03
   1.1648358e-04   7.2336605e-03
   1.1654364e-04   7.2412022e-03
   1.1660373e-04   7.2487518e-03
   1.1666385e-04   7.2563094e-03
   1.1672400e-04   7.2638749e-03
   1.1678419e-04   7.2714484e-03
   1.1684440e-04   7.2790299e-03
   1.1690465e-04   7.2866194e-03
   1.1696492e-04   7.2942169e-03
   1.1702523e-04   7.3018224e-03
   1.1708557e-04   7.3094359e-03
   1.1714594e-04   7.3170574e-03
   1.1720634e-04   7.3246870e-03
   1.1726678e-04   7.3323246e-03
   1.1732724e-04   7.3399702e-03
   1.1738773e-04   7.3476240e-03
   1.1744826e-04   7.3552857e-03
   1.1750882e-04   7.3629556e-03
   1.1756940e-04   7.3706335e-03
   1.1763002e-04   7.3783196e-03
   1.1769067e-04   7.3860137e-03
   1.1775136e-04   7.3937159e-03
   1.1781207e-04   7.4014263e-03
   1.1787281e-04   7.4091448e-03
   1.1793359e-04   7.4168714e-03
   1.1799440e-04   7.4246062e-03
   1.1805524e-04   7.4323491e-03
   1.1811611e-04   7.4401002e-03
   1.1817701e-04   7.4478595e-03
   1.1823794e-04   7.4556269e-03
   1.1829891e-04   7.4634026e-03
   1.1835990e-04   7.4711864e-03
   1.1842093e-04   7.4789785e-03
   1.1848199e-04   7.4867787e-03
   1.1854308e-04   7.4945872e-03
   1.1860420e-04   7.5024039e-03
   1.1866535e-04   7.5102289e-03
   1.1872654e-04   7.5180621e-03
   1.1878775e-04   7.5259036e-03
   1.1884900e-04   7.5337533e-03
   1.1891028e-04   7.5416113e-03
   1.1897159e-04   7.5494777e-03
   1.1903293e-04   7.5573523e-03
   1.1909431e-04   7.5652352e-03
   1.1915571e-04   7.5731264e-03
   1.1921715e-04   7.5810259e-03
   1.1927862e-04   7.5889338e-03
   1.1934012e-04   7.5968500e-03
   1.1940165e-04   7.6047746e-03
   1.1946322e-04   7.6127075e-03
   1.1952481e-04   7.6206488e-03
   1.1958644e-04   7.6285985e-03
   1.1964810e-04   7.6365566e-03
   1.1970979e-04   7.6445230e-03
   1.1977151e-04   7.6524979e-03
   1.1983327e-04   7.6604812e-03
   1.1989506e-04   7.6684729e-03
   1.1995687e-04   7.6764730e-03
   1.2001872e-04   7.6844816e-03
   1.2008061e-04   7.6924986e-03
   1.2014252e-04   7.7005240e-03
   1.2020447e-04   7.7085580e-03
   1.2026645e-04   7.7166004e-03
   1.2032846e-04   7.7246513e-03
   1.2039050e-04   7.7327107e-03
   1.2045257e-04   7.7407786e-03
   1.2051468e-04   7.7488551e-03
   1.2057682e-04   7.7569400e-03
   1.2063899e-04   7.7650335e-03
   1.2070119e-04   7.7731355e-03
   1.2076342e-04   7.7812461e-03
   1.2082569e-04   7.7893652e-03
   1.2088799e-04   7.7974929e-03
   1.2095032e-04   7.8056291e-03
   1.2101268e-04   7.8137740e-03
   1.2107508e-04   7.8219275e-03
   1.2113750e-04   7.8300895e-03
   1.2119996e-04   7.8382602e-03
   1.2126245e-04   7.8464395e-03
   1.2132498e-04   7.8546275e-03
   1.2138753e-04   7.8628240e-03
   1.2145012e-04   7.8710293e-03
   1.2151274e-04   7.8792432e-03
   1.2157540e-04   7.8874657e-03
   1.2163808e-04   7.8956970e-03
   1.2170080e-04   7.9039369e-03
   1.2176355e-04   7.9121855e-03
   1.2182633e-04   7.9204429e-03
   1.2188914e-04   7.9287089e-03
   1.2195199e-04   7.9369837e-03
   1.2201487e-04   7.9452673e-03
   1.2207778e-04   7.9535595e-03
   1.2214073e-04   7.9618606e-03
   1.2220370e-04   7.9701704e-03
   1.2226671e-04   7.9784889e-03
   1.2232975e-04   7.9868163e-03
   1.2239283e-04   7.9951524e-03
   1.2245593e-04   8.0034974e-03
   1.2251907e-04   8.0118511e-03
   1.2258224e-04   8.0202137e-03
   1.2264545e-04   8.0285851e-03
   1.2270868e-04   8.0369654e-03
   1.2277195e-04   8.0453545e-03
   1.2283526e-04   8.0537525e-03
   1.2289859e-04   8.0621593e-03
   1.2296196e-04   8.0705750e-03
   1.2302536e-04   8.0789996e-03
   1.2308879e-04   8.0874332e-03
   1.2315226e-04   8.0958756e-03
   1.2321575e-04   8.1043269e-03
   1.2327928e-04   8.1127872e-03
   1.2334285e-04   8.1212564e-03
   1.2340644e-04   8.1297345e-03
   1.2347007e-04   8.1382216e-03
   1.2353374e-04   8.1467177e-03
   1.2359743e-04   8.1552227e-03
   1.2366116e-04   8.1637368e-03
   1.2372492e-04   8.1722598e-03
   1.2378871e-04   8.1807918e-03
   1.2385254e-04   8.1893329e-03
   1.2391640e-04   8.1978829e-03
   1.2398029e-04   8.2064420e-03
   1.2404421e-04   8.2150102e-03
   1.2410817e-04   8.2235874e-03
   1.2417216e-04   8.2321737e-03
   1.2423619e-04   8.2407690e-03
   1.2430024e-04   8.2493734e-03
   1.2436433e-04   8.2579869e-03
   1.2442846e-04   8.2666096e-03
   1.2449261e-04   8.2752413e-03
   1.2455680e-04   8.2838821e-03
   1.2462102e-04   8.2925321e-03
   1.2468528e-04   8.3011913e-03
   1.2474957e-04   8.3098595e-03
   1.2481389e-04   8.3185370e-03
   1.2487825e-04   8.3272236e-03
   1.2494263e-04   8.3359194e-03
   1.2500705e-04   8.3446244e-03
   1.2507151e-04   8.3533386e-03
   1.2513600e-04   8.3620620e-03
   1.2520052e-04   8.3707946e-03
   1.2526507e-04   8.3795365e-03
   1.2532966e-04   8.3882876e-03
   1.2539428e-04   8.3970479e-03
   1.2545893e-04   8.4058176e-03
   1.2552362e-04   8.4145965e-03
   1.2558834e-04   8.4233846e-03
   1.2565310e-04   8.4321821e-03
   1.2571788e-04   8.4409889e-03
   1.2578270e-04   8.4498049e-03
   1.2584756e-04   8.4586303e-03
   1.2591245e-04   8.4674651e-03
   1.2597737e-04   8.4763091e-03
   1.2604232e-04   8.4851626e-03
   1.2610731e-04   8.4940254e-03
   1.2617233e-04   8.5028975e-03
   1.2623739e-04   8.5117791e-03
   1.2630248e-04   8.5206700e-03
   1.2636760e-04   8.5295703e-03
   1.2643276e-04   8.5384801e-03
   1.2649794e-04   8.5473993e-03
   1.2656317e-04   8.5563279e-03
   1.2662842e-04   8.5652660e-03
   1.2669371e-04   8.5742135e-03
   1.2675904e-04   8.5831704e-03
   1.2682440e-04   8.5921369e-03
   1.2688979e-04   8.6011128e-03
   1.2695521e-04   8.6100983e-03
   1.2702067e-04   8.6190932e-03
   1.2708616e-04   8.6280977e-03
   1.2715169e-04   8.6371116e-03
   1.2721725e-04   8.6461352e-03
   1.2728285e-04   8.6551682e-03
   1.2734847e-04   8.6642109e-03
   1.2741414e-04   8.6732631e-03
   1.2747983e-04   8.6823248e-03
   1.2754556e-04   8.6913962e-03
   1.2761132e-04   8.7004771e-03
   1.2767712e-04   8.7095677e-03
   1.2774295e-04   8.7186679e-03
   1.2780882e-04   8.7277777e-03
   1.2787472e-04   8.7368972e-03
   1.2794065e-04   8.7460263e-03
   1.2800662e-04   8.7551650e-03
   1.2807262e-04   8.7643135e-03
   1.2813865e-04   8.7734716e-03
   1.2820472e-04   8.7826394e-03
   1.2827082e-04   8.7918170e-03
   1.2833696e-04   8.8010042e-03
   1.2840313e-04   8.8102012e-03
   1.2846934e-04   8.8194079e-03
   1.2853558e-04   8.8286243e-03
   1.2860185e-04   8.8378505e-03
   1.2866816e-04   8.8470865e-03
   1.2873450e-04   8.8563322e-03
   1.2880088e-04   8.8655877e-03
   1.2886729e-04   8.8748531e-03
   1.2893373e-04   8.8841282e-03
   1.2900021e-04   8.8934132e-03
   1.2906673e-04   8.9027080e-03
   1.2913327e-04   8.9120126e-03
   1.2919986e-04   8.9213271e-03
   1.2926647e-04   8.9306514e-03
   1.2933312e-04   8.9399857e-03
   1.2939981e-04   8.9493298e-03
   1.2946653e-04   8.9586838e-03
   1.2953328e-04   8.9680477e-03
   1.2960007e-04   8.9774215e-03
   1.2966689e-04   8.9868052e-03
   1.2973375e-04   8.9961989e-03
   1.2980064e-04   9.0056026e-03
   1.2986757e-04   9.0150162e-03
   1.2993453e-04   9.0244397e-03
   1.3000152e-04   9.0338733e-03
   1.3006855e-04   9.0433168e-03
   1.3013561e-04   9.0527704e-03
   1.3020271e-04   9.0622339e-03
   1.3026985e-04   9.0717075e-03
   1.3033701e-04   9.0811911e-03
   1.3040422e-04   9.0906848e-03
   1.3047145e-04   9.1001885e-03
   1.3053873e-04   9.1097023e-03
   1.3060603e-04   9.1192262e-03
   1.3067337e-04   9.1287602e-03
   1.3074075e-04   9.1383042e-03
   1.3080816e-04   9.1478584e-03
   1.3087561e-04   9.1574227e-03
   1.3094309e-04   9.1669971e-03
   1.3101060e-04   9.1765817e-03
   1.3107815e-04   9.1861764e-03
   1.3114574e-04   9.1957813e-03
   1.3121336e-04   9.2053964e-03
   1.3128101e-04   9.2150217e-03
   1.3134870e-04   9.2246572e-03
   1.3141642e-04   9.2343029e-03
   1.3148418e-04   9.2439588e-03
   1.3155198e-04   9.2536249e-03
   1.3161981e-04   9.2633013e-03
   1.3168767e-04   9.2729879e-03
   1.3175557e-04   9.2826848e-03
   1.3182350e-04   9.2923920e-03
   1.3189147e-04   9.3021095e-03
   1.3195948e-04   9.3118373e-03
   1.3202752e-04   9.3215754e-03
   1.3209559e-04   9.3313238e-03
   1.3216370e-04   9.3410825e-03
   1.3223184e-04   9.3508516e-03
   1.3230002e-04   9.3606311e-03
   1.3236824e-04   9.3704209e-03
   1.3243649e-04   9.3802211e-03
   1.3250477e-04   9.3900317e-03
   1.3257309e-04   9.3998527e-03
   1.3264145e-04   9.4096841e-03
   1.3270984e-04   9.4195259e-03
   1.3277827e-04   9.4293782e-03
   1.3284673e-04   9.4392409e-03
   1.3291522e-04   9.4491141e-03
   1.3298376e-04   9.4589977e-03
   1.3305232e-04   9.4688919e-03
   1.3312093e-04   9.4787965e-03
   1.3318956e-04   9.4887116e-03
   1.3325824e-04   9.4986373e-03
   1.3332695e-04   9.5085734e-03
   1.3339569e-04   9.5185201e-03
   1.3346447e-04   9.5284774e-03
   1.3353328e-04   9.5384452e-03
   1.3360213e-04   9.5484236e-03
   1.3367102e-04   9.5584126e-03
   1.3373994e-04   9.5684122e-03
   1.3380890e-04   9.5784224e-03
   1.3387789e-04   9.5884432e-03
   1.3394692e-04   9.5984746e-03
   1.3401598e-04   9.6085167e-03
   1.3408508e-04   9.6185694e-03
   1.3415422e-04   9.6286328e-03
   1.3422339e-04   9.6387069e-03
   1.3429260e-04   9.6487917e-03
   1.3436184e-04   9.6588871e-03
   1.3443112e-04   9.6689933e-03
   1.3450043e-04   9.6791102e-03
   1.3456978e-04   9.6892379e-03
   1.3463916e-04   9.6993763e-03
   1.3470858e-04   9.7095254e-03
   1.3477804e-04   9.7196853e-03
   1.3484753e-04   9.7298561e-03
   1.3491706e-04   9.7400376e-03
   1.3498663e-04   9.7502299e-03
   1.3505623e-04   9.7604330e-03
   1.3512586e-04   9.7706469e-03
   1.3519553e-04   9.7808717e-03
   1.3526524e-04   9.7911074e-03
   1.3533499e-04   9.8013539e-03
   1.3540476e-04   9.8116113e-03
   1.3547458e-04   9.8218796e-03
   1.3554443e-04   9.8321588e-03
   1.3561432e-04   9.8424489e-03
   1.3568424e-04   9.8527499e-03
   1.3575420e-04   9.8630618e-03
   1.3582420e-04   9.8733848e-03
   1.3589423e-04   9.8837186e-03
   1.3596430e-04   9.8940635e-03
   1.3603440e-04   9.9044193e-03
   1.3610454e-04   9.9147861e-03
   1.3617472e-04   9.9251640e-03
   1.3624493e-04   9.9355528e-03
   1.3631518e-04   9.9459527e-03
   1.3638546e-04   9.9563636e-03
   1.3645579e-04   9.9667856e-03
   1.3652614e-04   9.9772187e-03
   1.3659654e-04   9.9876628e-03
   1.3666697e-04   9.9981181e-03
   1.3673743e-04   1.0008584e-02
   1.3680794e-04   1.0019062e-02
   1.3687848e-04   1.0029550e-02
   1.3694905e-04   1.0040050e-02
   1.3701966e-04   1.0050561e-02
   1.3709031e-04   1.0061083e-02
   1.3716100e-04   1.0071616e-02
   1.3723172e-04   1.0082161e-02
   1.3730247e-04   1.0092716e-02
   1.3737327e-04   1.0103283e-02
   1.3744410e-04   1.0113861e-02
   1.3751497e-04   1.0124451e-02
   1.3758587e-04   1.0135051e-02
   1.3765681e-04   1.0145663e-02
   1.3772779e-04   1.0156286e-02
   1.3779880e-04   1.0166920e-02
   1.3786985e-04   1.0177566e-02
   1.3794094e-04   1.0188223e-02
   1.3801206e-04   1.0198891e-02
   1.3808322e-04   1.0209571e-02
   1.3815442e-04   1.0220262e-02
   1.3822565e-04   1.0230965e-02
   1.3829692e-04   1.0241678e-02
   1.3836823e-04   1.0252403e-02
   1.3843957e-04   1.0263140e-02
   1.3851095e-04   1.0273888e-02
   1.3858237e-04   1.0284647e-02
   1.3865382e-04   1.0295418e-02
   1.3872531e-04   1.0306200e-02
   1.3879684e-04   1.0316994e-02
   1.3886840e-04   1.0327799e-02
   1.3894000e-04   1.0338616e-02
   1.3901164e-04   1.0349444e-02
   1.3908332e-04   1.0360284e-02
   1.3915503e-04   1.0371135e-02
   1.3922678e-04   1.0381998e-02
   1.3929857e-04   1.0392872e-02
   1.3937039e-04   1.0403758e-02
   1.3944225e-04   1.0414656e-02
   1.3951415e-04   1.0425565e-02
   1.3958608e-04   1.0436485e-02
   1.3965805e-04   1.0447418e-02
   1.3973006e-04   1.0458362e-02
   1.3980211e-04   1.0469317e-02
   1.3987419e-04   1.0480284e-02
   1.3994631e-04   1.0491263e-02
   1.4001847e-04   1.0502254e-02
   1.4009066e-04   1.0513256e-02
   1.4016289e-04   1.0524270e-02
   1.4023516e-04   1.0535295e-02
   1.4030747e-04   1.0546333e-02
   1.4037981e-04   1.0557382e-02
   1.4045219e-04   1.0568443e-02
   1.4052461e-04   1.0579515e-02
   1.4059707e-04   1.0590600e-02
   1.4066956e-04   1.0601696e-02
   1.4074209e-04   1.0612804e-02
   1.4081466e-04   1.0623924e-02
   1.4088726e-04   1.0635056e-02
   1.4095990e-04   1.0646199e-02
   1.4103258e-04   1.0657355e-02
   1.4110530e-04   1.0668522e-02
   1.4117805e-04   1.0679701e-02
   1.4125085e-04   1.0690892e-02
   1.4132368e-04   1.0702095e-02
   1.4139654e-04   1.0713310e-02
   1.4146945e-04   1.0724537e-02
   1.4154239e-04   1.0735775e-02
   1.4161537e-04   1.0747026e-02
   1.4168839e-04   1.0758289e-02
   1.4176145e-04   1.0769564e-02
   1.4183454e-04   1.0780850e-02
   1.4190767e-04   1.0792149e-02
   1.4198084e-04   1.0803460e-02
   1.4205404e-04   1.0814782e-02
   1.4212729e-04   1.0826117e-02
   1.4220057e-04   1.0837464e-02
   1.4227389e-04   1.0848823e-02
   1.4234725e-04   1.0860194e-02
   1.4242064e-04   1.0871577e-02
   1.4249407e-04   1.0882973e-02
   1.4256755e-04   1.0894380e-02
   1.4264105e-04   1.0905800e-02
   1.4271460e-04   1.0917232e-02
   1.4278819e-04   1.0928675e-02
   1.4286181e-04   1.0940132e-02
   1.4293547e-04   1.0951600e-02
   1.4300917e-04   1.0963080e-02
   1.4308290e-04   1.0974573e-02
   1.4315668e-04   1.0986078e-02
   1.4323049e-04   1.0997595e-02
   1.4330434e-04   1.1009125e-02
   1.4337823e-04   1.1020667e-02
   1.4345216e-04   1.1032221e-02
   1.4352612e-04   1.1043787e-02
   1.4360012e-04   1.1055366e-02
   1.4367416e-04   1.1066957e-02
   1.4374824e-04   1.1078561e-02
   1.4382236e-04   1.1090176e-02
   1.4389652e-04   1.1101805e-02
   1.4397071e-04   1.1113445e-02
   1.4404494e-04   1.1125098e-02
   1.4411921e-04   1.1136764e-02
   1.4419352e-04   1.1148441e-02
   1.4426787e-04   1.1160132e-02
   1.4434226e-04   1.1171834e-02
   1.4441668e-04   1.1183550e-02
   1.4449114e-04   1.1195277e-02
   1.4456564e-04   1.1207017e-02
   1.4464018e-04   1.1218770e-02
   1.4471476e-04   1.1230535e-02
   1.4478937e-04   1.1242313e-02
   1.4486403e-04   1.1254103e-02
   1.4493872e-04   1.1265906e-02
   1.4501345e-04   1.1277722e-02
   1.4508822e-04   1.1289550e-02
   1.4516303e-04   1.1301390e-02
   1.4523788e-04   1.1313244e-02
   1.4531276e-04   1.1325110e-02
   1.4538769e-04   1.1336988e-02
   1.4546265e-04   1.1348880e-02
   1.4553765e-04   1.1360784e-02
   1.4561269e-04   1.1372700e-02
   1.4568777e-04   1.1384630e-02
   1.4576289e-04   1.1396572e-02
   1.4583804e-04   1.1408526e-02
   1.4591324e-04   1.1420494e-02
   1.4598847e-04   1.1432474e-02
   1.4606375e-04   1.1444467e-02
